RPM,Coolant Temperature (°C),Vehicle Speed (km/h),Intake Air Mass (g/s),High RPM,High Coolant Temperature,Low Speed,High Intake Air Mass,Low Intake Air Mass,Thermostat Issue,Airflow Restriction
2675.0,83.5810503636475,24.0,2.9451559624223833,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1683.0,73.49852079845537,50.5,4.91947092685931,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2926.0,78.97540469321078,64.5,2.7333668462364544,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2986.0,93.17626712543945,64.5,8.599467891149242,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2779.0,75.5150097123888,65.5,1.830411978063332,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3018.0,75.14179260457553,80.5,6.806476918125544,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1278.0,79.55793634587693,19.0,4.351190582348551,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1862.0,90.98967249877904,63.0,4.212976422546705,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1589.5,81.99539875811593,65.0,1.3076255185435375,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4877.0,74.98142083326505,44.5,5.961245053569689,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2541.5,76.9253990984885,3.5,7.115321546073558,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2358.5,65.90978955082088,80.5,6.442504873770894,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2934.0,83.10374873273405,78.5,7.847558381658292,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1456.0,96.53555257885984,28.0,7.068556759140959,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1966.5,86.48368352721695,67.0,9.770535581185547,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3485.5,69.48393330365738,69.5,7.113864769065606,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3084.0,89.0629591971337,101.5,8.110316884754056,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1362.5,71.88771591045612,93.0,2.4012038797073387,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3830.0,76.60714682592278,98.0,4.117127147066214,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2440.5,97.48701143130779,94.0,2.449626356995651,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3456.0,82.58619663128334,74.0,2.866737111768933,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3187.0,79.44037021926994,45.5,5.425792767361106,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1856.0,78.3056257057132,67.0,2.5992927087541426,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2350.5,87.4652697585239,79.0,3.104729629802012,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4379.0,88.00224798511165,74.5,2.632564187221268,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3022.0,85.55856820922835,43.5,4.746888586923243,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3104.5,98.1917752260326,26.0,5.923762877593905,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1680.5,71.16131979950171,113.5,3.6429700930912223,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2658.0,76.46662030489395,43.0,4.037274263376276,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2170.5,78.9835953653076,27.0,2.7434131246335065,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1429.5,95.67123757838348,41.0,6.2383794556429475,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1590.0,93.8754861958567,55.0,9.294919646565658,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2344.5,74.82614806671056,38.0,4.861580855222756,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1948.5,73.58276902325258,54.0,4.637932171160221,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2890.5,87.33344216486785,58.0,5.818726761700799,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4007.0,72.46970267606272,38.5,3.5206036758298804,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1727.5,79.52950736404526,32.5,4.705312290240265,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2683.5,92.24602276045555,49.0,1.9650670219945323,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2210.0,88.46328572489084,23.5,5.619447246359471,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2884.0,76.2865933707955,73.0,4.578413497179655,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3727.0,78.13131839630978,51.5,6.309765931756628,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3203.0,84.32935637291305,54.5,2.392014133211537,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2568.5,68.08566047081025,53.5,7.57772694367084,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3220.5,87.44679783515483,43.0,3.4382555128099708,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3792.0,84.1614048776303,95.0,9.728393279917915,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1675.0,94.08712089501975,38.0,14.07696982664056,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1521.5,87.89425381739139,19.0,9.12404926395682,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2206.0,77.64405898218367,53.5,1.5029153469820242,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1308.5,83.63836959809612,4.0,4.246615680603128,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4835.5,78.71787061004919,40.0,11.300515746245365,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1292.5,79.40188293479491,65.0,7.530928639641374,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1983.0,78.4791434353726,42.0,8.964039837299845,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1785.5,99.86660454008388,44.0,5.205243960116509,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1676.5,105.42305090452146,67.5,5.023812158695534,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2408.5,87.26877913870852,53.5,4.148351684590079,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2179.5,88.81649305126179,28.5,3.1080567490881035,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4221.5,70.34228135610977,78.0,5.015553613378322,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1928.0,68.24684999975288,78.5,3.896646489549901,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2580.5,100.76500929903517,70.0,5.27272205374854,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2374.5,79.87389969108247,43.0,2.4592947137580383,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3771.0,96.61300503518716,42.0,5.563741106970587,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1582.0,71.60148695102583,24.0,1.231356199752412,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1716.5,91.66435409907285,67.5,2.743561190075913,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1550.5,71.86506018934975,114.0,10.81453600298496,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1856.0,101.40983592321103,69.5,2.9925685122409256,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3671.5,72.2185945353965,72.0,4.421685200809534,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1821.5,83.20905645949476,4.0,6.660375973442429,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1627.5,107.47293139462826,83.0,2.880812611244803,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5257.0,80.60762070381286,36.5,4.682841017278671,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2733.0,93.08894462260614,76.0,2.1845939088568844,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2400.0,75.19865067087571,29.5,3.011190460604281,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1528.0,72.13672531906512,85.5,2.688955860133772,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3874.5,72.5101677625548,32.0,6.07317241113485,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1498.5,81.97238424973554,25.0,7.989891062228927,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1793.5,69.44940254862146,52.0,7.365713871572574,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4090.0,80.09374650857289,76.5,4.210189090413587,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2740.0,81.87371964288155,91.5,1.1548008543065948,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1841.0,83.31465379845562,26.5,4.877662211238817,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1953.0,80.92325097727134,40.0,1.8677825882610122,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2186.5,81.01338224379487,51.5,4.604034025294335,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2473.0,88.20809105348104,93.5,3.9775811375465953,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1169.5,79.24514212361356,46.5,2.773893768454522,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3314.5,86.95507767156968,47.0,12.968628342284775,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3161.0,79.16163488640113,76.0,3.386295044051296,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2241.5,107.62122946863289,81.0,6.143039781411014,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2578.5,82.19213601695219,44.0,4.694598097076151,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3383.5,70.4621136595261,96.5,3.253362928612294,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4715.0,81.64708597076202,95.5,5.658905356217284,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2065.5,94.50582764023758,29.5,9.704194102043573,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1573.0,80.67998353034803,75.0,8.192861884107154,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3351.5,73.12925270861507,45.5,4.170289431451875,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2245.0,74.2042251552019,80.0,11.899669493742362,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1574.0,92.18014376688902,87.5,2.274012581738691,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3739.5,78.16030577690316,47.0,4.93256485884476,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2454.0,92.85503584680515,70.0,4.56413615485474,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1868.0,80.72156700015944,60.0,3.363003386169619,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2697.5,97.04686248532938,65.5,5.438934672656174,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1587.5,94.04221474884707,72.5,12.975147584611662,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3107.5,80.3004312199389,105.5,12.037367954694748,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5472.5,84.00595358831835,42.5,5.905739513627815,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1629.5,96.63570732875016,85.5,3.6836830578638176,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3319.5,75.85563240033781,85.5,10.50711543259763,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3038.0,80.49877936839049,62.5,10.900109226141165,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3919.0,86.60635886205614,25.0,7.272024869706259,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2248.5,81.22418369543452,20.5,11.048520466674333,0.0,0.0,1.0,1.0,0.0,0.0,0.0
920.0,77.14878405734864,78.0,8.720879118399964,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2254.0,97.95905135522277,20.5,3.754516839518958,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4060.5,79.3891340197005,112.0,8.331695710390502,1.0,0.0,0.0,1.0,0.0,0.0,0.0
